ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,fillColour
27954081,2,19,top,top,1032,45,1394,#0000CD
27954081,2,20,top,bottom,410,15,1409,#0000CD
27954081,2,21,top,left,390,76,1485,#0000CD
27954081,2,22,top,left,296,67,1552,#0000CD
27954081,2,23,top,left,708,76,1628,#0000CD
27954081,2,24,top,left,398,91,1719,#0000CD
27954081,2,25,top,left,323,84,1803,#0000CD
27954081,2,26,top,left,477,92,1895,#0000CD
27954081,2,27,top,left,49,95,1990,#0000CD
27954081,2,28,top,left,273,85,2075,#0000CD
27954081,2,29,top,left,315,88,2163,#0000CD
27954081,2,30,top,left,295,90,2253,#0000CD
27954081,3,1,none,right,0,33,33,#2F4F4F
27954081,3,2,none,bottom,398,92,125,#2F4F4F
27954081,3,3,none,bottom,350,82,207,#2F4F4F
27954081,3,4,none,bottom,273,100,307,#2F4F4F
27954081,3,5,none,bottom,426,95,402,#2F4F4F
27954081,3,6,none,bottom,249,85,487,#2F4F4F
27954081,3,7,none,bottom,287,85,572,#2F4F4F
27954081,3,8,none,bottom,279,78,650,#2F4F4F
27954081,3,9,none,bottom,264,75,725,#2F4F4F
27954081,3,10,none,bottom,1766,80,805,#2F4F4F
27954081,3,11,none,bottom,293,92,897,#2F4F4F
27954081,3,12,none,bottom,314,98,995,#2F4F4F
27954081,3,13,none,bottom,272,83,1078,#2F4F4F
27954081,3,14,right,bottom,330,93,1171,#2F4F4F
27954081,3,15,right,bottom,86,93,1264,#2F4F4F
27954081,3,16,right,bottom,213,89,1353,#2F4F4F
27954081,3,17,right,bottom,1860,97,1450,#2F4F4F
27954081,3,18,right,bottom,403,82,1532,#2F4F4F
27954081,3,19,right,bottom,481,85,1617,#2F4F4F
27954081,3,20,right,bottom,431,87,1704,#2F4F4F
27954081,3,21,right,bottom,333,91,1795,#2F4F4F
27954081,3,22,right,bottom,421,94,1889,#2F4F4F
27954081,3,23,right,bottom,337,94,1983,#2F4F4F
27954081,3,24,right,bottom,460,80,2063,#2F4F4F
27954081,3,25,right,bottom,430,93,2156,#2F4F4F
27954081,3,26,right,bottom,352,100,2256,#2F4F4F
27954081,3,27,right,bottom,394,80,2336,#2F4F4F
27954081,3,28,right,bottom,906,76,2412,#2F4F4F
27954081,3,29,right,bottom,329,72,2484,#2F4F4F
27954081,3,30,right,bottom,100,72,2556,#2F4F4F
28057095,1,1,none,left,5539,87,87,#0000CD
28057095,1,2,none,top,3284,5,92,#0000CD
28057095,1,3,none,bottom,1470,97,189,#0000CD
28057095,1,4,none,bottom,1395,90,279,#0000CD
28057095,1,5,none,bottom,1044,86,365,#0000CD
28057095,1,6,none,right,2091,18,383,#0000CD
28057095,1,7,none,bottom,709,88,471,#0000CD
28057095,1,8,none,bottom,1484,90,561,#0000CD
28057095,1,9,none,bottom,1348,91,652,#0000CD
28057095,1,10,none,bottom,1382,93,745,#0000CD
28057095,1,11,none,bottom,875,94,839,#0000CD
28057095,1,12,none,bottom,573,97,936,#0000CD
28057095,1,13,none,bottom,821,90,1026,#0000CD
28057095,1,14,none,bottom,483,79,1105,#0000CD
28057095,1,15,none,left,1551,71,1176,#0000CD
28057095,1,16,none,bottom,664,68,1244,#0000CD
28057095,1,17,none,left,1381,65,1309,#0000CD
28057095,1,18,none,top,1416,6,1315,#0000CD
28057095,1,19,none,bottom,527,63,1378,#0000CD
28057095,1,20,right,bottom,2565,71,1449,#0000CD
28057095,1,21,right,bottom,2124,68,1517,#0000CD
28057095,1,22,right,right,1797,46,1563,#0000CD
28057095,1,23,right,bottom,742,41,1604,#0000CD
28057095,1,24,right,right,707,28,1632,#0000CD
28057095,1,25,right,bottom,537,55,1687,#0000CD
28057095,1,26,right,bottom,1709,39,1726,#0000CD
28057095,1,27,right,left,461,58,1784,#0000CD
28057095,1,28,right,left,942,65,1849,#0000CD
28057095,1,29,right,left,640,45,1894,#0000CD
28057095,1,30,right,left,1358,48,1942,#0000CD
28057095,2,1,none,right,0,10,10,#FFFF00
28057095,2,2,none,top,1381,56,66,#FFFF00
28057095,2,3,none,left,2114,50,116,#FFFF00
28057095,2,4,none,bottom,626,68,184,#FFFF00
28057095,2,5,none,bottom,876,70,254,#FFFF00
28057095,2,6,none,bottom,616,69,323,#FFFF00
28057095,2,7,none,top,785,51,374,#FFFF00
28057095,2,8,none,bottom,625,86,460,#FFFF00
28057095,2,9,none,bottom,526,98,558,#FFFF00
28057095,2,10,none,bottom,874,77,635,#FFFF00
28057095,2,11,none,bottom,955,89,724,#FFFF00
28057095,2,12,none,bottom,672,94,818,#FFFF00
28057095,2,13,none,bottom,561,95,913,#FFFF00
28057095,2,14,none,bottom,224,93,1006,#FFFF00
28057095,2,15,none,bottom,683,91,1097,#FFFF00
28057095,2,16,none,bottom,503,94,1191,#FFFF00
28057095,2,17,none,bottom,1032,100,1291,#FFFF00
28057095,2,18,none,bottom,718,97,1388,#FFFF00
28057095,2,19,right,bottom,1066,84,1472,#FFFF00
28057095,2,20,right,bottom,931,85,1557,#FFFF00
28057095,2,21,right,bottom,571,75,1632,#FFFF00
28057095,2,22,right,bottom,875,62,1694,#FFFF00
28057095,2,23,right,right,1888,44,1738,#FFFF00
28057095,2,24,right,bottom,1054,54,1792,#FFFF00
28057095,2,25,right,left,650,26,1818,#FFFF00
28057095,2,26,right,bottom,448,55,1873,#FFFF00
28057095,2,27,right,bottom,539,45,1918,#FFFF00
28057095,2,28,right,bottom,1483,38,1956,#FFFF00
28057095,2,29,right,bottom,1023,35,1991,#FFFF00
28057095,2,30,right,bottom,3205,48,2039,#FFFF00
28057095,3,1,none,bottom,0,18,18,#2F4F4F
28057095,3,2,none,left,582,54,72,#2F4F4F
28057095,3,3,none,top,493,49,121,#2F4F4F
28057095,3,4,none,right,1292,25,146,#2F4F4F
28057095,3,5,none,top,864,41,187,#2F4F4F
28057095,3,6,none,top,423,51,238,#2F4F4F
28057095,3,7,none,top,471,52,290,#2F4F4F
28057095,3,8,none,left,583,60,350,#2F4F4F
28057095,3,9,none,left,470,58,408,#2F4F4F
28057095,3,10,none,left,731,63,471,#2F4F4F
28057095,3,11,none,left,447,58,529,#2F4F4F
28057095,3,12,none,left,584,47,576,#2F4F4F
28057095,3,13,none,left,550,65,641,#2F4F4F
28057095,3,14,none,left,437,46,687,#2F4F4F
28057095,3,15,none,left,504,50,737,#2F4F4F
28057095,3,16,none,left,256,53,790,#2F4F4F
28057095,3,17,none,left,571,49,839,#2F4F4F
28057095,3,18,none,left,505,25,864,#2F4F4F
28057095,3,19,none,bottom,910,14,878,#2F4F4F
28057095,3,20,none,top,494,38,916,#2F4F4F
28057095,3,21,none,top,550,41,957,#2F4F4F
28057095,3,22,none,top,494,35,992,#2F4F4F
28057095,3,23,none,left,571,20,1012,#2F4F4F
28057095,3,24,bottom,top,638,69,1081,#2F4F4F
28057095,3,25,bottom,top,572,60,1141,#2F4F4F
28057095,3,26,bottom,top,550,67,1208,#2F4F4F
28057095,3,27,bottom,top,505,83,1291,#2F4F4F
28057095,3,28,bottom,top,482,83,1374,#2F4F4F
28057095,3,29,bottom,top,460,83,1457,#2F4F4F
28057095,3,30,bottom,top,650,88,1545,#2F4F4F
28275102,1,1,none,right,3232,88,88,#FFFF00
28275102,1,2,none,right,1191,81,169,#FFFF00
28275102,1,3,none,top,1036,38,207,#FFFF00
28275102,1,4,none,right,733,88,295,#FFFF00
28275102,1,5,none,right,730,86,381,#FFFF00
28275102,1,6,none,right,347,90,471,#FFFF00
28275102,1,7,none,right,1019,87,558,#FFFF00
28275102,1,8,none,right,779,82,640,#FFFF00
28275102,1,9,none,right,717,73,713,#FFFF00
28275102,1,10,none,bottom,301,20,733,#FFFF00
28275102,1,11,none,right,1420,82,815,#FFFF00
28275102,1,12,none,right,730,67,882,#FFFF00
28275102,1,13,none,left,364,93,975,#FFFF00
28275102,1,14,none,left,269,94,1069,#FFFF00
28275102,1,15,right,right,1131,61,1130,#FFFF00
28275102,1,16,right,left,509,95,1225,#FFFF00
28275102,1,17,right,left,1068,92,1317,#FFFF00
28275102,1,18,right,left,511,93,1410,#FFFF00
28275102,1,19,right,left,314,88,1498,#FFFF00
28275102,1,20,right,left,124,92,1590,#FFFF00
28275102,1,21,right,left,1181,87,1677,#FFFF00
28275102,1,22,right,left,1663,92,1769,#FFFF00
28275102,1,23,right,left,1070,82,1851,#FFFF00
28275102,1,24,right,left,173,85,1936,#FFFF00
28275102,1,25,right,left,572,64,2000,#FFFF00
28275102,1,26,right,top,1341,81,2081,#FFFF00
28275102,1,27,right,top,237,88,2169,#FFFF00
28275102,1,28,right,top,494,66,2235,#FFFF00
28275102,1,29,right,right,397,71,2306,#FFFF00
28275102,1,30,right,bottom,1163,40,2346,#FFFF00
28275102,2,1,none,top,0,83,83,#2F4F4F
28275102,2,2,none,top,492,89,172,#2F4F4F
28275102,2,3,none,top,541,76,248,#2F4F4F
28275102,2,4,none,right,252,4,252,#2F4F4F
28275102,2,5,none,bottom,444,73,325,#2F4F4F
28275102,2,6,none,left,29,50,375,#2F4F4F
28275102,2,7,none,top,1099,57,432,#2F4F4F
28275102,2,8,none,bottom,380,67,499,#2F4F4F
28275102,2,9,none,left,1325,64,563,#2F4F4F
28275102,2,10,none,right,523,49,612,#2F4F4F
28275102,2,11,none,top,909,50,662,#2F4F4F
28275102,2,12,none,bottom,556,48,710,#2F4F4F
28275102,2,13,none,left,793,33,743,#2F4F4F
28275102,2,14,bottom,top,667,82,825,#2F4F4F
28275102,2,15,bottom,top,811,68,893,#2F4F4F
28275102,2,16,bottom,top,444,76,969,#2F4F4F
28275102,2,17,bottom,top,557,68,1037,#2F4F4F
28275102,2,18,bottom,right,827,67,1104,#2F4F4F
28275102,2,19,bottom,left,1229,59,1163,#2F4F4F
28275102,2,20,bottom,bottom,413,42,1205,#2F4F4F
28275102,2,21,bottom,top,829,79,1284,#2F4F4F
28275102,2,22,bottom,top,683,82,1366,#2F4F4F
28275102,2,23,bottom,top,955,95,1461,#2F4F4F
28275102,2,24,bottom,top,796,83,1544,#2F4F4F
28275102,2,25,bottom,top,893,84,1628,#2F4F4F
28275102,2,26,bottom,top,413,94,1722,#2F4F4F
28275102,2,27,bottom,top,731,92,1814,#2F4F4F
28275102,2,28,bottom,top,542,88,1902,#2F4F4F
28275102,2,29,bottom,top,573,91,1993,#2F4F4F
28275102,2,30,bottom,top,636,87,2080,#2F4F4F
28275102,3,1,none,top,0,62,62,#0000CD
28275102,3,2,none,left,412,51,113,#0000CD
28275102,3,3,none,right,348,19,132,#0000CD
28275102,3,4,none,bottom,1212,63,195,#0000CD
28275102,3,5,none,bottom,445,51,246,#0000CD
28275102,3,6,none,top,312,41,287,#0000CD
28275102,3,7,none,left,699,50,337,#0000CD
28275102,3,8,none,left,141,45,382,#0000CD
28275102,3,9,none,left,668,59,441,#0000CD
28275102,3,10,none,left,429,70,511,#0000CD
28275102,3,11,none,bottom,587,67,578,#0000CD
28275102,3,12,none,bottom,349,58,636,#0000CD
28275102,3,13,none,bottom,925,57,693,#0000CD
28275102,3,14,none,bottom,541,55,748,#0000CD
28275102,3,15,none,right,348,15,763,#0000CD
28275102,3,16,none,top,556,35,798,#0000CD
28275102,3,17,none,left,92,37,835,#0000CD
28275102,3,18,none,top,461,47,882,#0000CD
28275102,3,19,none,right,557,9,891,#0000CD
28275102,3,20,none,bottom,124,44,935,#0000CD
28275102,3,21,right,bottom,76,29,964,#0000CD
28275102,3,22,right,bottom,589,29,993,#0000CD
28275102,3,23,right,top,652,52,1045,#0000CD
28275102,3,24,right,top,669,46,1091,#0000CD
28275102,3,25,right,top,637,42,1133,#0000CD
28275102,3,26,right,left,397,57,1190,#0000CD
28275102,3,27,right,left,525,43,1233,#0000CD
28275102,3,28,right,left,348,64,1297,#0000CD
28275102,3,29,right,left,540,49,1346,#0000CD
28275102,3,30,right,right,2553,14,1360,#0000CD
30394187,1,1,none,top,5389,8,8,#FFFF00
30394187,1,2,none,top,1557,18,26,#FFFF00
30394187,1,3,none,top,1767,7,33,#FFFF00
30394187,1,4,none,top,1540,20,53,#FFFF00
30394187,1,5,none,left,745,36,89,#FFFF00
30394187,1,6,none,left,799,30,119,#FFFF00
30394187,1,7,none,left,601,33,152,#FFFF00
30394187,1,8,none,left,632,38,190,#FFFF00
30394187,1,9,none,left,291,29,219,#FFFF00
30394187,1,10,bottom,bottom,3980,11,230,#FFFF00
30394187,1,11,bottom,top,1437,12,242,#FFFF00
30394187,1,12,bottom,top,1583,15,257,#FFFF00
30394187,1,13,bottom,top,2256,8,265,#FFFF00
30394187,1,14,bottom,left,958,43,308,#FFFF00
30394187,1,15,bottom,left,1692,22,330,#FFFF00
30394187,1,16,bottom,left,3386,18,348,#FFFF00
30394187,1,17,bottom,left,2602,14,362,#FFFF00
30394187,1,18,bottom,left,528,25,387,#FFFF00
30394187,1,19,bottom,left,767,13,400,#FFFF00
30394187,1,20,bottom,left,229,17,417,#FFFF00
30394187,1,21,bottom,left,542,27,444,#FFFF00
30394187,1,22,bottom,left,1556,45,489,#FFFF00
30394187,1,23,bottom,left,2002,57,546,#FFFF00
30394187,1,24,bottom,left,917,69,615,#FFFF00
30394187,1,25,bottom,left,2350,68,683,#FFFF00
30394187,1,26,bottom,left,2566,79,762,#FFFF00
30394187,1,27,bottom,left,933,90,852,#FFFF00
30394187,1,28,bottom,left,1356,78,930,#FFFF00
30394187,1,29,bottom,left,1936,91,1021,#FFFF00
30394187,1,30,bottom,left,2391,89,1110,#FFFF00
30394187,2,1,none,right,0,45,45,#0000CD
30394187,2,2,none,top,2267,98,143,#0000CD
30394187,2,3,none,top,3330,95,238,#0000CD
30394187,2,4,none,top,3424,97,335,#0000CD
30394187,2,5,none,top,1375,83,418,#0000CD
30394187,2,6,none,top,1794,93,511,#0000CD
30394187,2,7,none,top,842,99,610,#0000CD
30394187,2,8,none,top,23,97,707,#0000CD
30394187,2,9,none,top,2179,93,800,#0000CD
30394187,2,10,none,top,2518,76,876,#0000CD
30394187,2,11,none,top,1311,81,957,#0000CD
30394187,2,12,none,top,2039,80,1037,#0000CD
30394187,2,13,none,top,1132,70,1107,#0000CD
30394187,2,14,none,top,1274,81,1188,#0000CD
30394187,2,15,none,top,1569,73,1261,#0000CD
30394187,2,16,none,top,1675,63,1324,#0000CD
30394187,2,17,none,top,1258,72,1396,#0000CD
30394187,2,18,none,top,1465,66,1462,#0000CD
30394187,2,19,none,left,711,52,1514,#0000CD
30394187,2,20,none,left,303,37,1551,#0000CD
30394187,2,21,none,right,1069,41,1592,#0000CD
30394187,2,22,none,right,557,29,1621,#0000CD
30394187,2,23,none,bottom,657,73,1694,#0000CD
30394187,2,24,right,bottom,1364,85,1779,#0000CD
30394187,2,25,right,bottom,2132,77,1856,#0000CD
30394187,2,26,right,bottom,2194,78,1934,#0000CD
30394187,2,27,right,bottom,1416,81,2015,#0000CD
30394187,2,28,right,bottom,1507,91,2106,#0000CD
30394187,2,29,right,bottom,1038,86,2192,#0000CD
30394187,2,30,right,bottom,1629,80,2272,#0000CD
30394187,3,1,none,bottom,1,56,56,#2F4F4F
30394187,3,2,none,bottom,303,60,116,#2F4F4F
30394187,3,3,none,top,36,57,173,#2F4F4F
30394187,3,4,none,top,2097,42,215,#2F4F4F
30394187,3,5,none,left,1055,83,298,#2F4F4F
30394187,3,6,none,left,1755,74,372,#2F4F4F
30394187,3,7,none,left,2157,90,462,#2F4F4F
30394187,3,8,none,left,519,95,557,#2F4F4F
30394187,3,9,none,left,1089,66,623,#2F4F4F
30394187,3,10,top,left,187,68,691,#2F4F4F
30394187,3,11,top,left,1614,68,759,#2F4F4F
30394187,3,12,top,left,1061,73,832,#2F4F4F
30394187,3,13,top,left,2134,81,913,#2F4F4F
30394187,3,14,top,left,860,79,992,#2F4F4F
30394187,3,15,top,left,405,67,1059,#2F4F4F
30394187,3,16,top,right,573,92,1151,#2F4F4F
30394187,3,17,top,right,1319,81,1232,#2F4F4F
30394187,3,18,top,right,1650,84,1316,#2F4F4F
30394187,3,19,top,right,1087,81,1397,#2F4F4F
30394187,3,20,top,right,894,71,1468,#2F4F4F
30394187,3,21,top,right,1297,73,1541,#2F4F4F
30394187,3,22,top,right,127,72,1613,#2F4F4F
30394187,3,23,top,right,898,75,1688,#2F4F4F
30394187,3,24,top,right,852,89,1777,#2F4F4F
30394187,3,25,top,right,851,100,1877,#2F4F4F
30394187,3,26,top,right,1131,87,1964,#2F4F4F
30394187,3,27,top,right,1332,87,2051,#2F4F4F
30394187,3,28,top,right,715,80,2131,#2F4F4F
30394187,3,29,top,right,641,68,2199,#2F4F4F
30394187,3,30,top,right,1693,65,2264,#2F4F4F
30687912,1,1,none,right,1507,40,40,#2F4F4F
30687912,1,2,none,bottom,352,80,120,#2F4F4F
30687912,1,3,none,bottom,247,78,198,#2F4F4F
30687912,1,4,none,bottom,175,76,274,#2F4F4F
30687912,1,5,none,left,5,89,363,#2F4F4F
30687912,1,6,none,left,40,67,430,#2F4F4F
30687912,1,7,none,bottom,301,78,508,#2F4F4F
30687912,1,8,none,bottom,217,79,587,#2F4F4F
30687912,1,9,none,top,204,62,649,#2F4F4F
30687912,1,10,none,bottom,176,80,729,#2F4F4F
30687912,1,11,none,bottom,166,66,795,#2F4F4F
30687912,1,12,none,bottom,357,88,883,#2F4F4F
30687912,1,13,right,bottom,945,89,972,#2F4F4F
30687912,1,14,right,bottom,979,100,1072,#2F4F4F
30687912,1,15,right,bottom,652,92,1164,#2F4F4F
30687912,1,16,right,bottom,337,89,1253,#2F4F4F
30687912,1,17,right,right,271,33,1286,#2F4F4F
30687912,1,18,right,bottom,199,79,1365,#2F4F4F
30687912,1,19,right,bottom,348,88,1453,#2F4F4F
30687912,1,20,right,bottom,838,92,1545,#2F4F4F
30687912,1,21,right,bottom,5015,95,1640,#2F4F4F
30687912,1,22,right,bottom,1997,94,1734,#2F4F4F
30687912,1,23,right,bottom,577,85,1819,#2F4F4F
30687912,1,24,right,bottom,68,92,1911,#2F4F4F
30687912,1,25,right,bottom,166,87,1998,#2F4F4F
30687912,1,26,right,bottom,151,94,2092,#2F4F4F
30687912,1,27,right,bottom,164,81,2173,#2F4F4F
30687912,1,28,right,bottom,183,96,2269,#2F4F4F
30687912,1,29,right,bottom,223,95,2364,#2F4F4F
30687912,1,30,right,bottom,434,83,2447,#2F4F4F
30687912,2,1,none,bottom,0,42,42,#FFFF00
30687912,2,2,none,left,94,5,47,#FFFF00
30687912,2,3,none,top,66,36,83,#FFFF00
30687912,2,4,none,right,164,31,114,#FFFF00
30687912,2,5,none,top,158,26,140,#FFFF00
30687912,2,6,none,bottom,114,23,163,#FFFF00
30687912,2,7,none,bottom,13,24,187,#FFFF00
30687912,2,8,none,right,45,38,225,#FFFF00
30687912,2,9,none,right,37,24,249,#FFFF00
30687912,2,10,none,right,68,33,282,#FFFF00
30687912,2,11,none,left,77,5,287,#FFFF00
30687912,2,12,top,top,195,10,297,#FFFF00
30687912,2,13,top,right,6,8,305,#FFFF00
30687912,2,14,top,bottom,125,22,327,#FFFF00
30687912,2,15,top,bottom,18,24,351,#FFFF00
30687912,2,16,top,bottom,165,16,367,#FFFF00
30687912,2,17,top,bottom,2788,20,387,#FFFF00
30687912,2,18,top,bottom,35,12,399,#FFFF00
30687912,2,19,top,bottom,11,29,428,#FFFF00
30687912,2,20,top,bottom,181,12,440,#FFFF00
30687912,2,21,top,bottom,136,30,470,#FFFF00
30687912,2,22,top,bottom,68,23,493,#FFFF00
30687912,2,23,top,bottom,140,28,521,#FFFF00
30687912,2,24,top,bottom,104,28,549,#FFFF00
30687912,2,25,top,bottom,225,25,574,#FFFF00
30687912,2,26,top,bottom,130,25,599,#FFFF00
30687912,2,27,top,bottom,141,25,624,#FFFF00
30687912,2,28,top,bottom,86,27,651,#FFFF00
30687912,2,29,top,bottom,92,29,680,#FFFF00
30687912,2,30,top,bottom,305,33,713,#FFFF00
30687912,3,1,none,top,0,89,89,#0000CD
30687912,3,2,none,top,218,80,169,#0000CD
30687912,3,3,none,bottom,255,74,243,#0000CD
30687912,3,4,none,left,21,59,302,#0000CD
30687912,3,5,none,right,29,90,392,#0000CD
30687912,3,6,none,right,129,99,491,#0000CD
30687912,3,7,none,right,90,92,583,#0000CD
30687912,3,8,none,right,123,91,674,#0000CD
30687912,3,9,none,right,38,83,757,#0000CD
30687912,3,10,none,right,139,88,845,#0000CD
30687912,3,11,none,right,72,93,938,#0000CD
30687912,3,12,none,right,153,92,1030,#0000CD
30687912,3,13,none,right,190,92,1122,#0000CD
30687912,3,14,none,right,202,96,1218,#0000CD
30687912,3,15,none,right,487,91,1309,#0000CD
30687912,3,16,none,right,1284,94,1403,#0000CD
30687912,3,17,none,right,1195,97,1500,#0000CD
30687912,3,18,none,right,1274,97,1597,#0000CD
30687912,3,19,none,right,2061,94,1691,#0000CD
30687912,3,20,top,right,1433,89,1780,#0000CD
30687912,3,21,top,right,1394,98,1878,#0000CD
30687912,3,22,top,right,684,93,1971,#0000CD
30687912,3,23,top,right,571,82,2053,#0000CD
30687912,3,24,top,right,5021,83,2136,#0000CD
30687912,3,25,top,right,4363,91,2227,#0000CD
30687912,3,26,top,right,107,91,2318,#0000CD
30687912,3,27,top,right,784,76,2394,#0000CD
30687912,3,28,top,right,602,83,2477,#0000CD
30687912,3,29,top,right,118,72,2549,#0000CD
30687912,3,30,top,right,1992,84,2633,#0000CD
30698732,1,1,none,right,2101,41,41,#0000CD
30698732,1,2,none,left,1363,73,114,#0000CD
30698732,1,3,none,top,1459,38,152,#0000CD
30698732,1,4,none,bottom,404,84,236,#0000CD
30698732,1,5,none,bottom,444,91,327,#0000CD
30698732,1,6,none,bottom,522,94,421,#0000CD
30698732,1,7,none,bottom,357,98,519,#0000CD
30698732,1,8,none,bottom,396,96,615,#0000CD
30698732,1,9,none,bottom,667,95,710,#0000CD
30698732,1,10,none,bottom,669,86,796,#0000CD
30698732,1,11,right,bottom,354,78,874,#0000CD
30698732,1,12,right,right,962,32,906,#0000CD
30698732,1,13,right,top,462,90,996,#0000CD
30698732,1,14,right,top,500,97,1093,#0000CD
30698732,1,15,right,top,380,90,1183,#0000CD
30698732,1,16,right,top,502,86,1269,#0000CD
30698732,1,17,right,left,366,76,1345,#0000CD
30698732,1,18,right,bottom,358,45,1390,#0000CD
30698732,1,19,right,right,352,30,1420,#0000CD
30698732,1,20,right,top,179,70,1490,#0000CD
30698732,1,21,right,bottom,413,63,1553,#0000CD
30698732,1,22,right,left,437,80,1633,#0000CD
30698732,1,23,right,left,637,83,1716,#0000CD
30698732,1,24,right,bottom,645,87,1803,#0000CD
30698732,1,25,right,bottom,610,98,1901,#0000CD
30698732,1,26,right,bottom,2779,96,1997,#0000CD
30698732,1,27,right,bottom,908,97,2094,#0000CD
30698732,1,28,right,bottom,1189,81,2175,#0000CD
30698732,1,29,right,bottom,246,69,2244,#0000CD
30698732,1,30,right,top,958,82,2326,#0000CD
30698732,2,1,none,top,0,50,50,#2F4F4F
30698732,2,2,none,right,310,41,91,#2F4F4F
30698732,2,3,none,bottom,520,3,94,#2F4F4F
30698732,2,4,none,left,477,73,167,#2F4F4F
30698732,2,5,none,left,469,80,247,#2F4F4F
30698732,2,6,none,left,549,76,323,#2F4F4F
30698732,2,7,none,top,254,36,359,#2F4F4F
30698732,2,8,none,right,388,52,411,#2F4F4F
30698732,2,9,none,bottom,322,30,441,#2F4F4F
30698732,2,10,none,left,61,77,518,#2F4F4F
30698732,2,11,none,left,1299,85,603,#2F4F4F
30698732,2,12,none,left,590,93,696,#2F4F4F
30698732,2,13,none,left,292,84,780,#2F4F4F
30698732,2,14,none,left,606,82,862,#2F4F4F
30698732,2,15,none,left,651,87,949,#2F4F4F
30698732,2,16,none,left,431,83,1032,#2F4F4F
30698732,2,17,none,left,611,73,1105,#2F4F4F
30698732,2,18,none,left,815,65,1170,#2F4F4F
30698732,2,19,none,top,335,44,1214,#2F4F4F
30698732,2,20,none,right,629,14,1228,#2F4F4F
30698732,2,21,bottom,bottom,406,26,1254,#2F4F4F
30698732,2,22,bottom,left,549,36,1290,#2F4F4F
30698732,2,23,bottom,top,387,55,1345,#2F4F4F
30698732,2,24,bottom,right,382,22,1367,#2F4F4F
30698732,2,25,bottom,left,498,34,1401,#2F4F4F
30698732,2,26,bottom,bottom,501,19,1420,#2F4F4F
30698732,2,27,bottom,top,333,58,1478,#2F4F4F
30698732,2,28,bottom,top,790,54,1532,#2F4F4F
30698732,2,29,bottom,right,452,38,1570,#2F4F4F
30698732,2,30,bottom,top,284,76,1646,#2F4F4F
30698732,3,1,none,top,0,70,70,#FFFF00
30698732,3,2,none,right,372,22,92,#FFFF00
30698732,3,3,none,bottom,198,29,121,#FFFF00
30698732,3,4,none,left,192,49,170,#FFFF00
30698732,3,5,none,top,123,59,229,#FFFF00
30698732,3,6,none,top,387,61,290,#FFFF00
30698732,3,7,none,top,267,47,337,#FFFF00
30698732,3,8,none,bottom,461,30,367,#FFFF00
30698732,3,9,none,top,326,58,425,#FFFF00
30698732,3,10,none,right,413,5,430,#FFFF00
30698732,3,11,none,top,306,53,483,#FFFF00
30698732,3,12,none,left,248,8,491,#FFFF00
30698732,3,13,none,top,548,64,555,#FFFF00
30698732,3,14,none,top,493,77,632,#FFFF00
30698732,3,15,none,top,518,47,679,#FFFF00
30698732,3,16,none,top,469,60,739,#FFFF00
30698732,3,17,none,bottom,197,47,786,#FFFF00
30698732,3,18,top,top,491,49,835,#FFFF00
30698732,3,19,top,top,435,46,881,#FFFF00
30698732,3,20,top,bottom,620,58,939,#FFFF00
30698732,3,21,top,bottom,649,54,993,#FFFF00
30698732,3,22,top,bottom,591,58,1051,#FFFF00
30698732,3,23,top,bottom,485,49,1100,#FFFF00
30698732,3,24,top,bottom,533,71,1171,#FFFF00
30698732,3,25,top,bottom,698,70,1241,#FFFF00
30698732,3,26,top,bottom,453,70,1311,#FFFF00
30698732,3,27,top,bottom,452,63,1374,#FFFF00
30698732,3,28,top,bottom,693,56,1430,#FFFF00
30698732,3,29,top,bottom,726,56,1486,#FFFF00
30698732,3,30,top,bottom,475,63,1549,#FFFF00
31745952,1,1,none,bottom,3319,11,11,#2F4F4F
31745952,1,2,none,top,1099,80,91,#2F4F4F
31745952,1,3,none,left,559,68,159,#2F4F4F
