ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,tagText
36244765,2,30,top,left,2452,84,2147,???
36244765,3,1,none,right,0,3,3,???
36244765,3,2,none,top,166,94,97,???
36244765,3,3,none,top,325,95,192,???
36244765,3,4,none,top,341,98,290,???
36244765,3,5,none,top,389,96,386,???
36244765,3,6,none,top,356,96,482,???
36244765,3,7,none,top,374,97,579,???
36244765,3,8,none,top,310,93,672,???
36244765,3,9,none,top,309,100,772,???
36244765,3,10,none,top,285,99,871,???
36244765,3,11,none,top,270,97,968,???
36244765,3,12,none,top,134,91,1059,???
36244765,3,13,none,top,310,90,1149,???
36244765,3,14,none,top,414,86,1235,???
36244765,3,15,bottom,top,292,76,1311,???
36244765,3,16,bottom,bottom,108,69,1380,???
36244765,3,17,bottom,top,388,67,1447,???
36244765,3,18,bottom,left,52,22,1469,???
36244765,3,19,bottom,bottom,972,64,1533,???
36244765,3,20,bottom,right,133,65,1598,???
36244765,3,21,bottom,top,93,49,1647,???
36244765,3,22,bottom,right,124,64,1711,???
36244765,3,23,bottom,bottom,253,52,1763,???
36244765,3,24,bottom,left,308,25,1788,???
36244765,3,25,bottom,right,172,86,1874,???
36244765,3,26,bottom,right,324,66,1940,???
36244765,3,27,bottom,top,284,75,2015,???
36244765,3,28,bottom,top,372,74,2089,???
36244765,3,29,bottom,top,437,65,2154,???
36244765,3,30,bottom,bottom,660,63,2217,???
36689870,1,1,none,right,1956,36,36,???
36689870,1,2,none,top,322,84,120,???
36689870,1,3,none,left,276,91,211,???
36689870,1,4,none,bottom,315,13,224,???
36689870,1,5,none,left,596,72,296,???
36689870,1,6,none,top,156,65,361,???
36689870,1,7,none,left,13,84,445,???
36689870,1,8,none,left,157,79,524,???
36689870,1,9,none,left,203,84,608,???
36689870,1,10,none,left,389,86,694,???
36689870,1,11,none,left,228,80,774,???
36689870,1,12,right,left,402,81,855,???
36689870,1,13,right,right,435,80,935,???
36689870,1,14,right,right,355,70,1005,???
36689870,1,15,right,left,196,74,1079,???
36689870,1,16,right,top,402,79,1158,???
36689870,1,17,right,top,147,77,1235,???
36689870,1,18,right,left,51,75,1310,???
36689870,1,19,right,left,316,77,1387,???
36689870,1,20,right,left,91,84,1471,???
36689870,1,21,right,right,76,44,1515,???
36689870,1,22,right,left,429,83,1598,???
36689870,1,23,right,left,442,82,1680,???
36689870,1,24,right,top,11,80,1760,???
36689870,1,25,right,left,123,52,1812,???
36689870,1,26,right,top,388,86,1898,???
36689870,1,27,right,top,276,74,1972,???
36689870,1,28,right,top,203,70,2042,???
36689870,1,29,right,top,203,78,2120,???
36689870,1,30,right,top,243,71,2191,???
36689870,2,1,none,right,1,57,57,???
36689870,2,2,none,top,355,69,126,???
36689870,2,3,none,bottom,5,41,167,???
36689870,2,4,none,left,108,39,206,???
36689870,2,5,none,top,28,59,265,???
36689870,2,6,none,bottom,469,37,302,???
36689870,2,7,none,right,20,88,390,???
36689870,2,8,none,right,156,68,458,???
36689870,2,9,none,right,228,87,545,???
36689870,2,10,none,right,205,98,643,???
36689870,2,11,none,right,268,98,741,???
36689870,2,12,none,right,203,89,830,???
36689870,2,13,none,right,20,89,919,???
36689870,2,14,none,right,131,89,1008,???
36689870,2,15,none,right,229,76,1084,???
36689870,2,16,none,right,12,69,1153,???
36689870,2,17,top,top,43,51,1204,???
36689870,2,18,top,right,251,85,1289,???
36689870,2,19,top,right,179,88,1377,???
36689870,2,20,top,right,267,93,1470,???
36689870,2,21,top,right,269,80,1550,???
36689870,2,22,top,left,107,26,1576,???
36689870,2,23,top,bottom,387,38,1614,???
36689870,2,24,top,right,60,71,1685,???
36689870,2,25,top,right,163,90,1775,???
36689870,2,26,top,right,148,85,1860,???
36689870,2,27,top,right,194,89,1949,???
36689870,2,28,top,right,75,74,2023,???
36689870,2,29,top,right,75,93,2116,???
36689870,2,30,top,right,251,97,2213,???
36689870,3,1,none,right,0,0,0,???
36689870,3,2,none,top,441,70,70,???
36689870,3,3,none,bottom,356,12,82,???
36689870,3,4,none,left,356,5,87,???
36689870,3,5,none,top,53,41,128,???
36689870,3,6,none,top,259,47,175,???
36689870,3,7,none,bottom,74,40,215,???
36689870,3,8,none,right,275,37,252,???
36689870,3,9,none,left,37,7,259,???
36689870,3,10,none,top,12,25,284,???
36689870,3,11,none,right,125,38,322,???
36689870,3,12,none,bottom,165,32,354,???
36689870,3,13,none,right,9,35,389,???
36689870,3,14,none,top,455,26,415,???
36689870,3,15,none,right,76,24,439,???
36689870,3,16,none,bottom,340,33,472,???
36689870,3,17,none,bottom,12,45,517,???
36689870,3,18,none,bottom,197,35,552,???
36689870,3,19,none,bottom,238,47,599,???
36689870,3,20,none,bottom,203,33,632,???
36689870,3,21,none,bottom,84,46,678,???
36689870,3,22,top,top,5,19,697,???
36689870,3,23,top,right,507,33,730,???
36689870,3,24,top,bottom,221,65,795,???
36689870,3,25,top,bottom,137,82,877,???
36689870,3,26,top,bottom,373,59,936,???
36689870,3,27,top,bottom,482,54,990,???
36689870,3,28,top,bottom,42,48,1038,???
36689870,3,29,top,bottom,228,56,1094,???
36689870,3,30,top,bottom,420,43,1137,???
36695272,1,1,none,top,3151,71,71,good
36695272,1,2,none,right,372,60,131,good
36695272,1,3,none,bottom,23,66,197,good
36695272,1,4,none,left,308,16,213,good
36695272,1,5,none,top,600,78,291,good
36695272,1,6,none,top,356,76,367,good
36695272,1,7,none,top,115,88,455,good
36695272,1,8,none,top,326,97,552,good
36695272,1,9,none,top,335,89,641,good
36695272,1,10,none,top,559,88,729,good
36695272,1,11,none,top,277,77,806,good
36695272,1,12,none,top,464,95,901,good
36695272,1,13,none,top,437,87,988,good
36695272,1,14,none,top,559,84,1072,good
36695272,1,15,none,top,390,80,1152,good
36695272,1,16,none,top,319,85,1237,good
36695272,1,17,none,top,319,73,1310,good
36695272,1,18,none,top,341,77,1387,good
36695272,1,19,none,top,327,70,1457,good
36695272,1,20,right,top,407,70,1527,good
36695272,1,21,right,bottom,931,40,1567,good
36695272,1,22,right,right,435,8,1575,good
36695272,1,23,right,top,410,65,1640,good
36695272,1,24,right,top,343,85,1725,good
36695272,1,25,right,top,106,91,1816,good
36695272,1,26,right,top,846,88,1904,good
36695272,1,27,right,top,315,89,1993,good
36695272,1,28,right,top,530,77,2070,good
36695272,1,29,right,top,215,70,2140,good
36695272,1,30,right,top,169,72,2212,good
36695272,2,1,none,top,0,27,27,good
36695272,2,2,none,right,90,42,69,good
36695272,2,3,none,bottom,323,79,148,good
36695272,2,4,none,left,473,78,226,good
36695272,2,5,none,bottom,344,82,308,good
36695272,2,6,none,left,238,91,399,good
36695272,2,7,none,left,150,95,494,good
36695272,2,8,none,left,338,78,572,good
36695272,2,9,none,left,378,68,640,good
36695272,2,10,none,bottom,64,61,701,good
36695272,2,11,none,left,777,72,773,good
36695272,2,12,none,left,152,60,833,good
36695272,2,13,none,left,365,58,891,good
36695272,2,14,none,bottom,348,79,970,good
36695272,2,15,top,bottom,535,65,1035,good
36695272,2,16,top,bottom,702,73,1108,good
36695272,2,17,top,bottom,133,51,1159,good
36695272,2,18,top,bottom,601,50,1209,good
36695272,2,19,top,left,460,60,1269,good
36695272,2,20,top,left,244,57,1326,good
36695272,2,21,top,left,134,58,1384,good
36695272,2,22,top,left,295,55,1439,good
36695272,2,23,top,left,595,57,1496,good
36695272,2,24,top,left,294,63,1559,good
36695272,2,25,top,left,1317,70,1629,good
36695272,2,26,top,left,485,74,1703,good
36695272,2,27,top,left,576,74,1777,good
36695272,2,28,top,left,320,88,1865,good
36695272,2,29,top,left,787,78,1943,good
36695272,2,30,top,left,449,72,2015,good
36695272,3,1,none,top,0,32,32,good
36695272,3,2,none,right,292,71,103,good
36695272,3,3,none,bottom,319,36,139,good
36695272,3,4,none,left,228,66,205,good
36695272,3,5,none,right,116,64,269,good
36695272,3,6,none,right,355,72,341,good
36695272,3,7,none,right,139,85,426,good
36695272,3,8,none,right,338,76,502,good
36695272,3,9,none,right,261,78,580,good
36695272,3,10,none,right,428,83,663,good
36695272,3,11,none,right,402,71,734,good
36695272,3,12,none,right,662,60,794,good
36695272,3,13,none,right,317,47,841,good
36695272,3,14,none,left,496,99,940,good
36695272,3,15,none,left,398,92,1032,good
36695272,3,16,none,left,237,94,1126,good
36695272,3,17,none,left,632,85,1211,good
36695272,3,18,none,left,961,91,1302,good
36695272,3,19,none,left,733,84,1386,good
36695272,3,20,none,left,625,81,1467,good
36695272,3,21,none,left,573,84,1551,good
36695272,3,22,none,left,573,97,1648,good
36695272,3,23,right,left,331,97,1745,good
36695272,3,24,right,left,409,95,1840,good
36695272,3,25,right,left,611,86,1926,good
36695272,3,26,right,left,566,88,2014,good
36695272,3,27,right,left,415,84,2098,good
36695272,3,28,right,left,624,99,2197,good
36695272,3,29,right,left,114,96,2293,good
36695272,3,30,right,left,332,97,2390,good
37182437,1,1,none,top,2985,98,98,good
37182437,1,2,none,top,1150,99,197,good
37182437,1,3,none,top,909,96,293,good
37182437,1,4,none,left,826,19,312,good
37182437,1,5,none,top,947,84,396,good
37182437,1,6,none,right,430,71,467,good
37182437,1,7,none,bottom,1450,94,561,good
37182437,1,8,none,bottom,634,94,655,good
37182437,1,9,none,bottom,646,87,742,good
37182437,1,10,none,top,339,86,828,good
37182437,1,11,none,bottom,926,92,920,good
37182437,1,12,none,bottom,364,94,1014,good
37182437,1,13,none,bottom,486,89,1103,good
37182437,1,14,none,top,475,84,1187,good
37182437,1,15,none,bottom,323,95,1282,good
37182437,1,16,none,bottom,651,78,1360,good
37182437,1,17,none,right,330,84,1444,good
37182437,1,18,none,top,971,94,1538,good
37182437,1,19,none,top,644,92,1630,good
37182437,1,20,none,top,363,81,1711,good
37182437,1,21,none,right,299,91,1802,good
37182437,1,22,top,top,943,78,1880,good
37182437,1,23,top,right,1226,56,1936,good
37182437,1,24,top,bottom,1044,80,2016,good
37182437,1,25,top,bottom,1898,72,2088,good
37182437,1,26,top,left,450,23,2111,good
37182437,1,27,top,top,10,93,2204,good
37182437,1,28,top,top,299,79,2283,good
37182437,1,29,top,bottom,290,78,2361,good
37182437,1,30,top,top,404,97,2458,good
37182437,2,1,none,top,0,38,38,good
37182437,2,2,none,right,250,43,81,good
37182437,2,3,none,left,79,78,159,good
37182437,2,4,none,bottom,242,14,173,good
37182437,2,5,none,top,259,21,194,good
37182437,2,6,none,left,145,80,274,good
37182437,2,7,none,right,219,27,301,good
37182437,2,8,none,left,297,76,377,good
37182437,2,9,none,left,623,74,451,good
37182437,2,10,top,top,491,13,464,good
37182437,2,11,top,left,451,81,545,good
37182437,2,12,top,left,285,78,623,good
37182437,2,13,top,bottom,451,8,631,good
37182437,2,14,top,left,82,98,729,good
37182437,2,15,top,left,176,95,824,good
37182437,2,16,top,left,215,90,914,good
37182437,2,17,top,left,151,86,1000,good
37182437,2,18,top,left,125,78,1078,good
37182437,2,19,top,top,127,13,1091,good
37182437,2,20,top,left,161,79,1170,good
37182437,2,21,top,left,383,77,1247,good
37182437,2,22,top,left,533,81,1328,good
37182437,2,23,top,left,356,87,1415,good
37182437,2,24,top,left,317,91,1506,good
37182437,2,25,top,left,160,89,1595,good
37182437,2,26,top,left,222,99,1694,good
37182437,2,27,top,left,365,93,1787,good
37182437,2,28,top,left,279,82,1869,good
37182437,2,29,top,left,213,81,1950,good
37182437,2,30,top,left,334,80,2030,good
37182437,3,1,none,top,0,13,13,good
37182437,3,2,none,left,970,31,44,good
37182437,3,3,none,right,251,43,87,good
37182437,3,4,none,bottom,67,72,159,good
37182437,3,5,none,top,365,7,166,good
37182437,3,6,none,bottom,374,62,228,good
37182437,3,7,none,left,379,28,256,good
37182437,3,8,none,bottom,370,59,315,good
37182437,3,9,none,right,171,42,357,good
37182437,3,10,none,bottom,115,63,420,good
37182437,3,11,none,top,180,22,442,good
37182437,3,12,right,bottom,504,81,523,good
37182437,3,13,right,bottom,180,63,586,good
37182437,3,14,right,right,241,24,610,good
37182437,3,15,right,bottom,187,56,666,good
37182437,3,16,right,left,1142,66,732,good
37182437,3,17,right,left,787,53,785,good
37182437,3,18,right,bottom,231,48,833,good
37182437,3,19,right,top,8,61,894,good
37182437,3,20,right,left,96,54,948,good
37182437,3,21,right,top,70,66,1014,good
37182437,3,22,right,right,534,69,1083,good
37182437,3,23,right,right,512,72,1155,good
37182437,3,24,right,right,258,60,1215,good
37182437,3,25,right,right,787,50,1265,good
37182437,3,26,right,top,149,55,1320,good
37182437,3,27,right,left,12,32,1352,good
37182437,3,28,right,bottom,215,46,1398,good
37182437,3,29,right,right,36,50,1448,good
37182437,3,30,right,bottom,604,20,1468,good
37700609,1,1,none,top,10960,13,13,bad
37700609,1,2,none,right,1434,43,56,bad
37700609,1,3,none,bottom,544,17,73,bad
37700609,1,4,none,left,444,98,171,bad
37700609,1,5,none,left,468,78,249,bad
37700609,1,6,none,left,528,80,329,bad
37700609,1,7,none,left,549,92,421,bad
37700609,1,8,none,left,1798,88,509,bad
37700609,1,9,none,left,392,67,576,bad
37700609,1,10,right,bottom,5243,9,585,bad
37700609,1,11,right,left,795,60,645,bad
37700609,1,12,right,top,1151,34,679,bad
37700609,1,13,right,right,60,1,680,bad
37700609,1,14,right,left,653,54,734,bad
37700609,1,15,right,bottom,356,24,758,bad
37700609,1,16,right,top,1865,46,804,bad
37700609,1,17,right,left,418,66,870,bad
37700609,1,18,right,top,1496,32,902,bad
37700609,1,19,right,left,393,58,960,bad
37700609,1,20,right,left,606,62,1022,bad
37700609,1,21,right,bottom,322,5,1027,bad
37700609,1,22,right,top,414,38,1065,bad
37700609,1,23,right,left,281,25,1090,bad
37700609,1,24,right,top,549,60,1150,bad
37700609,1,25,right,left,656,35,1185,bad
37700609,1,26,right,top,164,76,1261,bad
37700609,1,27,right,top,1449,76,1337,bad
37700609,1,28,right,top,831,90,1427,bad
37700609,1,29,right,top,389,81,1508,bad
37700609,1,30,right,top,1494,84,1592,bad
37700609,2,1,none,left,1,45,45,bad
37700609,2,2,none,right,297,48,93,bad
37700609,2,3,none,bottom,313,72,165,bad
37700609,2,4,none,bottom,706,72,237,bad
37700609,2,5,none,top,944,2,239,bad
37700609,2,6,none,bottom,520,56,295,bad
37700609,2,7,none,right,313,18,313,bad
37700609,2,8,none,left,704,88,401,bad
37700609,2,9,none,left,344,91,492,bad
37700609,2,10,none,left,634,87,579,bad
37700609,2,11,none,left,129,79,658,bad
37700609,2,12,none,left,515,73,731,bad
37700609,2,13,none,left,1998,95,826,bad
37700609,2,14,none,left,556,87,913,bad
37700609,2,15,none,left,501,83,996,bad
37700609,2,16,none,left,340,89,1085,bad
37700609,2,17,none,left,339,78,1163,bad
37700609,2,18,top,bottom,477,27,1190,bad
37700609,2,19,top,left,209,99,1289,bad
37700609,2,20,top,left,372,95,1384,bad
37700609,2,21,top,left,303,98,1482,bad
37700609,2,22,top,left,350,86,1568,bad
37700609,2,23,top,left,346,84,1652,bad
37700609,2,24,top,left,1248,93,1745,bad
37700609,2,25,top,left,409,72,1817,bad
37700609,2,26,top,right,393,11,1828,bad
37700609,2,27,top,left,350,90,1918,bad
37700609,2,28,top,left,380,78,1996,bad
37700609,2,29,top,left,500,77,2073,bad
37700609,2,30,top,left,928,82,2155,bad
37700609,3,1,none,left,0,49,49,bad
37700609,3,2,none,right,488,33,82,bad
37700609,3,3,none,top,422,46,128,bad
37700609,3,4,none,bottom,402,42,170,bad
37700609,3,5,none,top,1166,47,217,bad
37700609,3,6,none,left,335,32,249,bad
37700609,3,7,none,right,317,44,293,bad
37700609,3,8,none,top,1749,51,344,bad
37700609,3,9,none,top,524,58,402,bad
37700609,3,10,none,bottom,357,59,461,bad
37700609,3,11,none,right,1052,47,508,bad
37700609,3,12,none,bottom,18,67,575,bad
37700609,3,13,none,left,634,22,597,bad
37700609,3,14,none,bottom,337,47,644,bad
37700609,3,15,none,top,404,60,704,bad
37700609,3,16,none,top,438,50,754,bad
37700609,3,17,right,bottom,333,63,817,bad
37700609,3,18,right,left,254,44,861,bad
37700609,3,19,right,bottom,349,68,929,bad
37700609,3,20,right,bottom,320,62,991,bad
37700609,3,21,right,top,387,67,1058,bad
37700609,3,22,right,top,410,72,1130,bad
37700609,3,23,right,left,356,74,1204,bad
37700609,3,24,right,bottom,517,73,1277,bad
37700609,3,25,right,left,541,83,1360,bad
37700609,3,26,right,left,338,87,1447,bad
37700609,3,27,right,left,1029,87,1534,bad
37700609,3,28,right,top,520,46,1580,bad
37700609,3,29,right,left,365,62,1642,bad
37700609,3,30,right,bottom,598,83,1725,bad
37974921,1,1,none,top,4039,93,93,good
37974921,1,2,none,left,5874,92,185,good
37974921,1,3,none,right,3306,53,238,good
37974921,1,4,none,bottom,3335,15,253,good
37974921,1,5,none,left,2150,92,345,good
37974921,1,6,none,top,1250,55,400,good
37974921,1,7,none,right,3749,42,442,good
37974921,1,8,none,left,800,83,525,good
37974921,1,9,none,left,679,92,617,good
37974921,1,10,none,left,1267,98,715,good
37974921,1,11,right,right,2335,40,755,good
37974921,1,12,right,top,2464,79,834,good
37974921,1,13,right,left,1345,56,890,good
37974921,1,14,right,top,1488,59,949,good
37974921,1,15,right,bottom,643,30,979,good
37974921,1,16,right,right,713,37,1016,good
37974921,1,17,right,left,2320,90,1106,good
37974921,1,18,right,top,1190,76,1182,good
37974921,1,19,right,left,1001,87,1269,good
37974921,1,20,right,left,649,87,1356,good
37974921,1,21,right,left,549,75,1431,good
37974921,1,22,right,top,652,100,1531,good
37974921,1,23,right,top,1576,83,1614,good
37974921,1,24,right,left,812,75,1689,good
37974921,1,25,right,top,806,98,1787,good
37974921,1,26,right,top,354,91,1878,good
37974921,1,27,right,top,337,89,1967,good
37974921,1,28,right,top,457,89,2056,good
37974921,1,29,right,top,435,86,2142,good
37974921,1,30,right,left,1038,71,2213,good
37974921,2,1,none,top,0,12,24,good
37974921,2,3,none,bottom,407,67,91,good
37974921,2,5,none,right,504,60,278,good
37974921,2,7,none,left,402,94,466,good
37974921,2,9,none,left,376,89,644,good
37974921,2,11,none,top,807,43,730,good
37974921,2,13,none,left,374,84,898,good
37974921,2,15,none,left,438,66,964,good
37974921,2,17,none,right,351,12,1042,good
37974921,2,19,none,left,426,88,1230,good
37974921,2,21,none,top,322,53,1283,good
37974921,2,23,none,bottom,386,42,1378,good
37974921,2,25,none,left,480,65,1485,good
37974921,2,27,none,left,354,59,1609,good
37974921,2,29,none,top,606,65,1733,good
37974921,3,1,none,left,1,68,204,good
37974921,3,4,none,top,390,25,279,good
37974921,3,7,none,left,339,56,447,good
37974921,3,10,none,right,334,17,481,good
37974921,3,13,none,bottom,626,53,551,good
37974921,3,16,none,left,995,44,789,good
37974921,3,19,bottom,bottom,1528,51,840,good
37974921,3,22,bottom,left,1380,43,985,good
37974921,3,25,bottom,bottom,598,33,1104,good
37974921,3,28,bottom,bottom,3434,37,1244,good
38039660,1,1,none,left,2952,34,34,???
38039660,1,2,none,top,1057,18,52,???
38039660,1,3,none,right,675,11,63,???
38039660,1,4,none,bottom,340,89,152,???
38039660,1,5,none,bottom,461,70,222,???
38039660,1,6,none,right,153,26,248,???
38039660,1,7,none,top,805,21,269,???
38039660,1,8,none,left,374,40,309,???
38039660,1,9,none,bottom,2070,67,376,???
38039660,1,10,none,left,299,57,433,???
38039660,1,11,none,top,247,12,445,???
38039660,1,12,none,right,186,10,455,???
38039660,1,13,none,bottom,322,9,464,???
38039660,1,14,none,right,540,14,478,???
38039660,1,15,none,top,436,10,488,???
38039660,1,16,none,left,367,36,524,???
38039660,1,17,none,bottom,417,29,553,???
38039660,1,18,none,right,1730,2,555,???
38039660,1,19,top,top,715,20,575,???
38039660,1,20,top,left,3850,38,613,???
38039660,1,21,top,bottom,1156,14,627,???
38039660,1,22,top,right,351,24,651,???
38039660,1,23,top,top,303,40,691,???
38039660,1,24,top,top,380,30,721,???
38039660,1,25,top,bottom,412,11,732,???
38039660,1,26,top,bottom,421,10,742,???
38039660,1,27,top,bottom,597,13,755,???
38039660,1,28,top,bottom,516,14,769,???
38039660,1,29,top,left,483,42,811,???
38039660,1,30,top,left,854,59,870,???
38039660,2,1,none,right,0,29,29,???
